InventoryAdjustment#,Date,Reference#,Status,InventoryAdjustment ID,Adjustment Type,Reason,Description,Item Name,Item ID,SKU,Account,Inventory Account,Item Desc,Quantity Adjusted,Cost Price,Value Adjusted,Usage unit,Warehouse Name
11031,2022-07-19,,Adjusted,536460000017758134,quantity,in house consumption,,Thysistor 25TT512 JJM,536460000017562508,PWTHNA01A1BxE4,Cost of Goods Sold,Inventory Asset,,-100.00,0.000000,,Nos,PCB
11045,2022-07-19,,Adjusted,536460000017761538,quantity,in house consumption,Internal use In Store ,Plastic Box 150x280,536460000017716133,PBXX01500280XX,Cost of Goods Sold,Inventory Asset,,-16.00,0.000000,,Nos,Main Store
11045,2022-07-19,,Adjusted,536460000017761538,quantity,in house consumption,Internal use In Store ,Plastic Box 280x90,536460000017716162,PBXX02800090XX,Cost of Goods Sold,Inventory Asset,,-16.00,0.000000,,Nos,Main Store
11092,2022-07-21,,Adjusted,536460000017771619,quantity,in house consumption,,"Spark Gap600VDC, 5kA (8/20uS), EHV Series, Gas Discharge TubeEC600X",536460000011845264,SGEP2E6005KAP2,Cost of Goods Sold,Inventory Asset,,-108.00,0.000000,,Nos,PCB
11277,2022-03-31,,Adjusted,536460000017844407,quantity,in house consumption,Material issue for Project,Hex Bolt M5X25 SS,536460000012685288,BSSHBAP05025SS,Cost of Goods Sold,Inventory Asset,,-400.00,0.000000,,Nos,Main Store
11277,2022-03-31,,Adjusted,536460000017844407,quantity,in house consumption,Material issue for Project,Hex BoltM12X50 SS,536460000012743360,BSSHBAP12050SS,Cost of Goods Sold,Inventory Asset,,-100.00,0.000000,,Nos,Main Store
11277,2022-03-31,,Adjusted,536460000017844407,quantity,in house consumption,Material issue for Project,Hex BoltM12X25 SS,536460000012739212,BSSHBAP12025SS,Cost of Goods Sold,Inventory Asset,,-200.00,0.000000,,Nos,Main Store
11277,2022-03-31,,Adjusted,536460000017844407,quantity,in house consumption,Material issue for Project,Ball Bearing 6001 zz skf,536460000015850154,BRBBSKF06001RN,Cost of Goods Sold,Inventory Asset,,-12.00,0.000000,,Nos,Main Store
11277,2022-03-31,,Adjusted,536460000017844407,quantity,in house consumption,Material issue for Project,Ball Bearing 6202 zz skf,536460000015844969,BRBBSKF06202RN,Cost of Goods Sold,Inventory Asset,,-10.00,0.000000,,Nos,Main Store
11277,2022-03-31,,Adjusted,536460000017844407,quantity,in house consumption,Material issue for Project,"Aluminium Tape 2""",536460000015080723,ALPNA002INCHPM,Cost of Goods Sold,Inventory Asset,,-10.00,0.000000,,Pcs,Main Store
11277,2022-03-31,,Adjusted,536460000017844407,quantity,in house consumption,Material issue for Project,Cap Nut M16X2mm SS,536460000013417183,NTSSCPAP16PISS,Cost of Goods Sold,Inventory Asset,,-50.00,0.000000,,Nos,Main Store
11277,2022-03-31,,Adjusted,536460000017844407,quantity,in house consumption,Material issue for Project,Hex Bolt M5X15 SS,536460000012683214,BSSHBAP05015SS,Cost of Goods Sold,Inventory Asset,,-400.00,0.000000,,Nos,Main Store
11277,2022-03-31,,Adjusted,536460000017844407,quantity,in house consumption,Material issue for Project,Allen Socket Bolt M4X8 SS,536460000012366966,BSSASAP04008SS,Cost of Goods Sold,Inventory Asset,,-500.00,0.000000,,Nos,Main Store
11277,2022-03-31,,Adjusted,536460000017844407,quantity,in house consumption,Material issue for Project,Allen Socket Bolt M4X35 SS,536460000016721230,BSSASAP04035SS,Cost of Goods Sold,Inventory Asset,,-300.00,0.000000,,Nos,Main Store
11277,2022-03-31,,Adjusted,536460000017844407,quantity,in house consumption,Material issue for Project,Button HeadM4X20 SS,536460000016721259,BSSBHAP04020SS,Cost of Goods Sold,Inventory Asset,,-500.00,0.000000,,Nos,Main Store
11277,2022-03-31,,Adjusted,536460000017844407,quantity,in house consumption,Material issue for Project,"Cutting Wheel 105X1.2X16mm (4"")",536460000011578463,CWAMSTBH0004SO,Cost of Goods Sold,Inventory Asset,,-250.00,0.000000,,Nos,Main Store
11277,2022-03-31,,Adjusted,536460000017844407,quantity,in house consumption,Material issue for Project,Allen Socket Bolt M8X20 SS,536460000012398076,BSSASAP08020SS,Cost of Goods Sold,Inventory Asset,,-300.00,0.000000,,Nos,Main Store
11277,2022-03-31,,Adjusted,536460000017844407,quantity,in house consumption,Material issue for Project,Allen Socket H Bolt M8X25 SS,536460000012401187,BSSAHAP08025SS,Cost of Goods Sold,Inventory Asset,,-300.00,0.000000,,Nos,Main Store
11278,2022-03-31,,Adjusted,536460000017844525,quantity,in house consumption,Material Issue,Allen Socket Bolt M8X30 SS,536460000012402224,BSSASAP08030SS,Cost of Goods Sold,Inventory Asset,,-200.00,0.000000,,Nos,Main Store
11278,2022-03-31,,Adjusted,536460000017844525,quantity,in house consumption,Material Issue,Hex Bolt M8x25 SS,536460000012795210,BSSHBAP08025SS,Cost of Goods Sold,Inventory Asset,,-300.00,0.000000,,Nos,Main Store
11278,2022-03-31,,Adjusted,536460000017844525,quantity,in house consumption,Material Issue,Sprining washer M10x3.5 mm,536460000013499106,WSSSSWX103d5SS,Cost of Goods Sold,Inventory Asset,,-1000.00,0.000000,,Nos,Main Store
11278,2022-03-31,,Adjusted,536460000017844525,quantity,in house consumption,Material Issue,Plane Washer Ø5 SS,536460000013458663,WSSSPWXX0005SS,Cost of Goods Sold,Inventory Asset,,-1000.00,0.000000,,Nos,Main Store
11278,2022-03-31,,Adjusted,536460000017844525,quantity,in house consumption,Material Issue,Plane Washer Ø8 SS,536460000013460737,WSSSPWXX0008SS,Cost of Goods Sold,Inventory Asset,,-2000.00,0.000000,,Nos,Main Store
11278,2022-03-31,,Adjusted,536460000017844525,quantity,in house consumption,Material Issue,Allen Counter BoltM10X25 SS,536460000012001050,BSSACAP10025SS,Cost of Goods Sold,Inventory Asset,,-200.00,0.000000,,Nos,Main Store
11278,2022-03-31,,Adjusted,536460000017844525,quantity,in house consumption,Material Issue,Brass Nut M12X1.75mm Brass,536460000013443108,NTBRHXXX12PHSS,Cost of Goods Sold,Inventory Asset,,-100.00,0.000000,,Nos,Main Store
11278,2022-03-31,,Adjusted,536460000017844525,quantity,in house consumption,Material Issue,Belt A-41,536460000016721288,BTRBVTFNA-41SR,Cost of Goods Sold,Inventory Asset,,-3.00,0.000000,,Nos,Main Store
11278,2022-03-31,,Adjusted,536460000017844525,quantity,in house consumption,Material Issue,Button Head M3X20 SS,536460000016721403,BSSBHAP03020SS,Cost of Goods Sold,Inventory Asset,,-500.00,0.000000,,Nos,Main Store
11278,2022-03-31,,Adjusted,536460000017844525,quantity,in house consumption,Material Issue,Plane Washer Ø12 Brass,536460000013480440,WSBRPWXX0012SS,Cost of Goods Sold,Inventory Asset,,-300.00,0.000000,,Nos,Main Store
11278,2022-03-31,,Adjusted,536460000017844525,quantity,in house consumption,Material Issue,Plane Washer Ø8 Brass,536460000013478366,WSBRPWXX0008SS,Cost of Goods Sold,Inventory Asset,,-500.00,0.000000,,Nos,Main Store
11869,2022-08-29,,Adjusted,536460000018072899,quantity,in house consumption,,Flexible Cable 2.5 sq. mm 3-CoreFinolex,536460000016514030,KFFI0003C2S5C1,Repair & Maintenance Plant & Machinery,Inventory Asset,,-19.00,0.000000,,Mtr,Main Store
11869,2022-08-29,,Adjusted,536460000018072899,quantity,in house consumption,,Selector Switch 2 Way ( XB5A21N ),536460000011890898,SSSEXB5AD21NP2,Repair & Maintenance Plant & Machinery,Inventory Asset,,-1.00,0.000000,,Nos,Main Store
11869,2022-08-29,,Adjusted,536460000018072899,quantity,in house consumption,,"Armed Cable 185 sq. mm, Aluminium3.5-Core ECKO",536460000014780070,KAEC03C0185SC1,Repair & Maintenance Plant & Machinery,Inventory Asset,,-26.00,0.000000,,Mtr,Main Store
11869,2022-08-29,,Adjusted,536460000018072899,quantity,in house consumption,,Thimble Aluminium Ring 70X12,536460000017287219,LRAJA07012UTH1,Repair & Maintenance Plant & Machinery,Inventory Asset,,-5.00,0.000000,,Nos,Main Store
11869,2022-08-29,,Adjusted,536460000018072899,quantity,in house consumption,,Three Pin Top 16 Amp.-(ANCHOR),536460000011849414,ISGDP323016MC9,Repair & Maintenance Plant & Machinery,Inventory Asset,,-2.00,0.000000,,Nos,Main Store
11873,2022-08-29,,Adjusted,536460000018073217,quantity,in house consumption,Sand Blasting M/C,Ball Bearing 6001 zz skf,536460000015850154,BRBBSKF06001RN,Repair & Maintenance Plant & Machinery,Inventory Asset,,-1.00,0.000000,,Nos,Main Store
11873,2022-08-29,,Adjusted,536460000018073217,quantity,in house consumption,Sand Blasting M/C,Switch Socket 16Amp,536460000011904379,SSNA16A230VXP2,Repair & Maintenance Plant & Machinery,Inventory Asset,,-1.00,0.000000,,Nos,Main Store
11873,2022-08-29,,Adjusted,536460000018073217,quantity,in house consumption,Sand Blasting M/C,Elfy 20 Gram,536460000015098366,ELFYXXXXXX20PM,Repair & Maintenance Plant & Machinery,Inventory Asset,,-1.00,0.000000,,Nos,Main Store
11947,2022-08-31,,Adjusted,536460000018094057,quantity,in house consumption,,Beetel M59 Caller ID Corded Landline Phone with 16 Digit LCD Display,536460000018020209,LPBEM59XXXXXZ1,Office Expenses,Inventory Asset,,-3.00,0.000000,,Nos,Main Store
11977,2022-09-01,,Adjusted,536460000018098113,quantity,in house consumption,,CHANGEOVER SWITCH 125A 4 POLE WITH ENCLOSURE,536460000016243790,COHPL125A4PXP2,Electrical Repair & Maintenance,Inventory Asset,,-1.00,0.000000,,Nos,Main Store
12004,2022-08-25,,Adjusted,536460000018101868,quantity,in house consumption,Plot No 289 & 283 & 286,"Armoured  Cable 70 sq. mm, Aluminium 3.5-Core ECKO",536460000017393160,KAEC03C5070SC1,Electrical Repair & Maintenance,Inventory Asset,,-43.00,0.000000,,Mtr,Main Store
12062,2022-09-05,,Adjusted,536460000018122474,quantity,in house consumption,,MS office 2019,536460000017796881,PCASNTIM0722Z1,MS office Software,Inventory Asset,,-2.00,0.000000,,Nos,Main Store
12070,2022-09-05,,Adjusted,536460000018122870,quantity,in house consumption,,Flexible Cable 6.0 sq. mm 4 CoreFinolex,536460000016098343,KFFIBL004C6SC1,Electrical Repair & Maintenance,Inventory Asset,,-90.00,0.000000,,Mtr,Main Store
12070,2022-09-05,,Adjusted,536460000018122870,quantity,in house consumption,,Thimble Aluminium Ring 70X10,536460000017393195,LRAJA07010UTH1,Electrical Repair & Maintenance,Inventory Asset,,-7.00,0.000000,,Nos,Main Store
12070,2022-09-05,,Adjusted,536460000018122870,quantity,in house consumption,,Copper Ring 35mm X10,536460000009735591,LRCJA03510RTH1,Electrical Repair & Maintenance,Inventory Asset,,-2.00,0.000000,,Nos,Main Store
12116,2022-09-07,,Adjusted,536460000018131412,quantity,in house consumption,For Wash Basin use ,"Wash basin Hose pipe-24""",536460000014141469,WBHPNA24XXXXST,Electricity and Water Expenses,Inventory Asset,,-10.00,0.000000,,Nos,Main Store
12172,2022-09-08,,Adjusted,536460000018147279,quantity,in house consumption,,Flexible Cable 1.5 sq. mmBlackFinolex,536460000014817402,KFFIBL0001S5C1,Electrical Repair & Maintenance,Inventory Asset,,-100.00,0.000000,,Mtr,Main Store
12172,2022-09-08,,Adjusted,536460000018147279,quantity,in house consumption,,Flexible Cable 1.5 sq. mmRedFinolex,536460000014818439,KFFIRD0001S5C1,Electrical Repair & Maintenance,Inventory Asset,,-100.00,0.000000,,Mtr,Main Store
12172,2022-09-08,,Adjusted,536460000018147279,quantity,in house consumption,,Drill Bit 3.3 mm,536460000011419782,DBHS01AD03d3SB,Electrical Repair & Maintenance,Inventory Asset,,-5.00,0.000000,,Nos,Main Store
12172,2022-09-08,,Adjusted,536460000018147279,quantity,in house consumption,,Drill Bit �5.1 mm,536460000011427041,DBHS01AD05d1SB,Electrical Repair & Maintenance,Inventory Asset,,-2.00,0.000000,,Nos,Main Store
12172,2022-09-08,,Adjusted,536460000018147279,quantity,in house consumption,,Drill Bit �6.8 mm,536460000011435337,DBHS01AD06d8SB,Electrical Repair & Maintenance,Inventory Asset,,-1.00,0.000000,,Nos,Main Store
12182,2022-09-08,,Adjusted,536460000018148065,quantity,in house consumption,For 286 Wiring & Fire Work ,Bus Bar Box 100 A 4P,536460000018090272,BUSBOXX1004PB6,Electrical Fitting,Inventory Asset,,-1.00,0.000000,,Nos,Main Store
12182,2022-09-08,,Adjusted,536460000018148065,quantity,in house consumption,For 286 Wiring & Fire Work ,Industrial Socket Box MCB Plug & Socket 32A,536460000016391934,ISXXMPSO032AZA,Electrical Fitting,Inventory Asset,,-10.00,0.000000,,Nos,Main Store
12182,2022-09-08,,Adjusted,536460000018148065,quantity,in house consumption,For 286 Wiring & Fire Work ,"MCCB,4P, 100A, 415VAC-18kA, 50/60Hz,ABB",536460000018090160,MCCBAB100415B7,Electrical Fitting,Inventory Asset,,-1.00,0.000000,,Nos,Main Store
12182,2022-09-08,,Adjusted,536460000018148065,quantity,in house consumption,For 286 Wiring & Fire Work ,MCB Box 100 A 4P ABB,536460000018090243,MCBBOXX1004PB6,Electrical Fitting,Inventory Asset,,-1.00,0.000000,,Nos,Main Store
12182,2022-09-08,,Adjusted,536460000018148065,quantity,in house consumption,For 286 Wiring & Fire Work ,Flexible Cable 1.0 sq. mm2-CoreFinolex,536460000014790440,KFFI0002C01SC1,Electrical Fitting,Inventory Asset,,-400.00,0.000000,,Mtr,Main Store
